tconst,titleType,year,primaryTitle,originalTitle,runtimeMinutes,genres,averageRating,numVotes
tt0039243,movie,1947,Captain from Castile,Captain from Castile,140,"Adventure,Drama,History",6.9,1718
tt0122689,movie,1996,The Rolling Stones Rock and Roll Circus,The Rolling Stones Rock and Roll Circus,65,"Documentary,Music",7.7,1717
tt3831344,movie,2017,Amelia 2.0,Amelia 2.0,89,"Drama,Romance,Sci-Fi",6.2,1717
tt1413496,movie,2011,Revenge of the Electric Car,Revenge of the Electric Car,90,Documentary,7.2,1717
tt0326746,movie,2002,Baba,Baba,179,"Action,Drama,Fantasy",5.1,1717
tt0063729,movie,1968,Twisted Nerve,Twisted Nerve,112,"Drama,Thriller",7.1,1717
tt4937812,movie,2015,Thoongaavanam,Thoongaavanam,128,"Action,Thriller",7.1,1717
tt0106258,movie,1992,American Samurai,American Samurai,94,Action,4.9,1717
tt2064816,movie,2013,"I, Me aur Main","I, Me aur Main",108,"Comedy,Drama,Musical",4.6,1717
tt4635548,movie,2015,Wrong No.,Wrong No.,133,"Comedy,Romance",6.7,1717
tt0365653,movie,2004,Dinocroc,Dinocroc,90,"Action,Adventure,Comedy",3.3,1717
tt5742874,movie,2017,Sarkar 3,Sarkar 3,130,"Action,Crime,Drama",4.9,1716
tt0043262,movie,1951,Across the Wide Missouri,Across the Wide Missouri,78,"Adventure,Romance,Western",6.2,1716
tt5263116,movie,2016,At War with Love,In guerra per amore,99,"Comedy,Drama,Romance",7.0,1716
tt0258761,movie,2000,Last Resort,Last Resort,73,"Drama,Romance",7.2,1716
tt1592527,movie,2011,The Black Power Mixtape 1967-1975,The Black Power Mixtape 1967-1975,100,"Documentary,History",7.6,1716
tt0271748,movie,2000,Raju Chacha,Raju Chacha,163,"Action,Comedy,Drama",5.1,1716
tt0071241,movie,1974,Borsalino and Co.,Borsalino and Co.,110,"Action,Crime,Drama",6.3,1715
tt0041327,movie,1949,"East Side, West Side","East Side, West Side",108,"Drama,Romance",6.9,1715
tt0328675,movie,2002,Lover's Concerto,Yeonae soseol,106,"Drama,Romance",7.2,1715
tt3552892,movie,2014,Hungerford,Hungerford,79,"Horror,Sci-Fi",3.8,1715
tt0050803,movie,1957,The One That Got Away,The One That Got Away,106,"Adventure,Drama,War",7.2,1715
tt0353357,movie,2006,Day of Wrath,Day of Wrath,109,"Action,Adventure,Crime",5.5,1715
tt0117069,movie,1996,Moebius,Moebius,88,"Mystery,Sci-Fi,Thriller",6.8,1715
tt1200272,movie,2009,La Mission,La Mission,117,Drama,7.0,1715
tt0081751,movie,1980,Wholly Moses!,Wholly Moses!,103,"Comedy,Fantasy",4.6,1715
tt3526538,movie,2014,Che,Che,125,"Biography,War",6.1,1714
tt0049523,movie,1956,The Mountain,The Mountain,105,"Adventure,Drama",6.8,1714
tt0399040,movie,2003,My Girl,Fan chan,110,"Comedy,Romance",8.1,1714
tt1809287,movie,2011,Ecstasy,Ecstasy,99,"Drama,Romance",5.1,1714
tt0091328,movie,1986,Karma,Karma,193,"Action,Adventure,Comedy",7.4,1714
tt4222718,movie,2014,I Fine..Thank You Love You,Ai Fai.. Thank You Love You,117,"Comedy,Romance",7.0,1713
tt1577055,movie,2011,Mask Maker,Maskerade,90,Horror,4.7,1713
tt0064397,movie,1969,The Gypsy Moths,The Gypsy Moths,107,"Action,Drama,Romance",6.4,1713
tt0064789,movie,1969,Venus in Furs,Paroxismus,86,Thriller,5.8,1713
tt1592576,movie,2011,Swerve,Swerve,86,"Crime,Drama,Thriller",5.4,1713
tt8130904,movie,2019,The Body,The Body,101,"Mystery,Thriller",5.4,1713
tt2188655,movie,2013,All for Two,Alle for to,89,"Comedy,Crime",5.8,1712
tt0063775,movie,1968,Villa Rides,Villa Rides,125,"War,Western",6.4,1712
tt0020442,movie,1929,Spite Marriage,Spite Marriage,76,Comedy,7.0,1712
tt0477988,movie,2006,Jean-Philippe,Jean-Philippe,90,"Comedy,Fantasy,Music",6.0,1712
tt0342143,movie,2003,Born Rich,Born Rich,75,Documentary,6.5,1712
tt3445702,movie,2018,1/1,1/1,85,Drama,6.7,1712
tt3224288,movie,2017,Beyond the Clouds,Beyond the Clouds,120,"Drama,Family",6.9,1711
tt2104994,movie,2012,Steve Jobs: The Lost Interview,Steve Jobs: The Lost Interview,70,Documentary,8.0,1711
tt9675464,movie,2019,Gang Leader,Gang Leader,155,"Action,Comedy",7.6,1711
tt9310328,movie,2020,Altered Carbon: Resleeved,Altered Carbon: Resleeved,74,"Animation,Sci-Fi",6.6,1711
tt0045589,movie,1953,The Caddy,The Caddy,95,"Comedy,Musical,Sport",6.5,1711
tt0026164,movie,1935,Call of the Wild,Call of the Wild,89,"Action,Adventure,Drama",6.8,1711
tt6237268,movie,2018,Ride,Ride,79,"Action,Thriller",5.2,1711
tt0093164,movie,1986,Heat,Heat,101,"Action,Crime,Drama",5.6,1710
tt4558376,movie,2020,Downhill,Downhill,86,"Comedy,Drama",4.9,1710
tt3142366,movie,2015,Take Me to the River,Take Me to the River,84,Drama,6.2,1710
tt3704298,movie,2016,Vincent N Roxxy,Vincent N Roxxy,102,"Crime,Drama,Thriller",5.5,1710
tt0195256,movie,1934,The Goddess,Shen nu,85,Drama,7.7,1709
tt0085764,movie,1983,Joysticks,Joysticks,88,Comedy,4.5,1709
tt0064338,movie,1969,Sax Rohmer's The Castle of Fu Manchu,The Castle of Fu Manchu,92,"Adventure,Crime,Horror",2.9,1709
tt0095888,movie,1988,Polizei,Polizei,88,Comedy,6.6,1709
tt7029854,movie,2017,The Mansion,Le manoir,100,"Comedy,Horror",4.6,1709
tt2387806,movie,2013,The Girl with Nine Wigs,Heute bin ich blond,115,"Biography,Comedy,Drama",6.9,1709
tt0050126,movie,1957,Bitter Victory,Bitter Victory,102,"Drama,War",6.7,1708
tt0076749,movie,1977,Maladolescenza,Maladolescenza,93,"Drama,Romance",5.7,1708
tt0098022,movie,1989,Old Gringo,Old Gringo,119,"Adventure,History,Romance",5.8,1708
tt1286142,movie,2008,Destere,Destere,90,"Comedy,Crime",2.6,1708
tt0091537,movie,1986,Momo,Momo,101,"Comedy,Family,Fantasy",6.6,1708
tt1333631,movie,2009,Art & Copy,Art & Copy,89,Documentary,6.8,1708
tt0118901,movie,1997,Critical Care,Critical Care,107,"Comedy,Drama",5.9,1708
tt1351177,movie,2009,Last of the Living,Last of the Living,88,"Comedy,Horror,Sci-Fi",4.7,1708
tt0120539,movie,1997,Year of the Horse,Year of the Horse,106,"Documentary,Music",6.7,1707
tt0070356,movie,1973,Now Where Did the Seventh Company Get to?,Mais où est donc passée la 7ème compagnie,95,"Action,Comedy,War",6.9,1707
tt1496380,movie,2007,Chennai 600028,Chennai 600028,141,"Comedy,Romance,Sport",7.9,1707
tt0093169,movie,1987,Hector,Hector,90,Comedy,6.8,1707
tt4110972,movie,2014,Vellimoonga,Vellimoonga,129,"Comedy,Romance",7.5,1707
tt0017534,movie,1927,West Point,West Point,95,"Drama,Romance,Sport",6.5,1707
tt5065810,movie,2016,Aloys,Aloys,91,"Drama,Fantasy,Sci-Fi",6.4,1707
tt0251777,movie,2000,Km. 0 - Kilometer Zero,Km. 0,108,"Comedy,Drama,Romance",7.0,1707
tt0058007,movie,1964,Devil Doll,Devil Doll,81,Horror,4.4,1707
tt0061115,movie,1966,The Trap,The Trap,106,"Adventure,Drama,Romance",7.3,1707
tt0256259,movie,2001,Pauline and Paulette,Pauline & Paulette,78,"Comedy,Drama",6.9,1707
tt0054001,movie,1960,Inspector Palmu's Error,Komisario Palmun erehdys,109,"Comedy,Crime,Mystery",7.9,1706
tt4291066,movie,2015,B-Movie: Lust & Sound in West-Berlin 1979-1989,B-Movie: Lust & Sound in West-Berlin 1979-1989,92,"Documentary,Music",7.9,1706
tt0053354,movie,1959,The 39 Steps,The 39 Steps,93,"Comedy,Crime,Drama",6.6,1706
tt0098087,movie,1988,The Little Thief,La petite voleuse,109,Drama,7.0,1706
tt1179855,movie,2008,Go Fast,Go Fast,110,"Action,Crime,Drama",5.8,1706
tt0087373,movie,1984,The Dog Who Stopped the War,La guerre des tuques,92,"Comedy,Drama,Family",7.6,1706
tt1257562,movie,2009,Hadewijch,Hadewijch,105,Drama,6.7,1706
tt0307466,movie,2003,Sin,Sin,107,"Crime,Drama,Thriller",4.6,1706
tt0114303,movie,1995,Rough Magic,Rough Magic,104,"Comedy,Drama,Fantasy",5.5,1705
tt0089072,movie,1985,An Impudent Girl,L'effrontée,96,"Comedy,Drama,Music",6.9,1705
tt0068950,movie,1972,The Seduction of Mimi,Mimì metallurgico ferito nell'onore,121,"Comedy,Drama",7.5,1705
tt5120400,movie,2016,Red Christmas,Red Christmas,82,"Horror,Thriller",4.3,1705
tt10145122,movie,2019,Das perfekte Geheimnis,Das perfekte Geheimnis,111,"Comedy,Drama,Romance",6.8,1705
tt6981702,movie,2018,Empowered,Sin rodeos,87,Comedy,5.8,1705
tt1706470,movie,2011,Weekender,Weekender,90,"Drama,Music",5.6,1705
tt2412746,movie,2013,Revelation Road: The Beginning of the End,Revelation Road: The Beginning of the End,88,Action,4.9,1704
tt0809533,movie,2007,13 Roses,Las 13 rosas,100,Drama,6.8,1704
tt0790602,movie,2007,Nitro,Nitro,105,"Action,Drama,Thriller",5.3,1704
tt0465967,movie,2006,Dobrinya and the Dragon,Dobrynya Nikitich i Zmey Gorynych,65,"Adventure,Animation,Comedy",7.1,1704
tt5207262,movie,2017,Hostages,Hostages,103,"Crime,Drama,History",6.2,1703
